cell,cell_type
Cell553,group3
Cell554,group4
Cell555,group4
Cell556,group4
Cell557,group4
Cell558,group3
Cell559,group4
Cell560,group3
Cell561,group4
Cell562,group4
Cell563,group2
Cell564,group4
Cell565,group4
Cell566,group3
Cell567,group4
Cell568,group4
Cell569,group3
Cell570,group2
Cell571,group4
Cell572,group4
Cell573,group4
Cell574,group3
Cell575,group4
Cell576,group4
Cell577,group4
Cell578,group4
Cell579,group4
Cell580,group3
Cell581,group4
Cell582,group3
Cell583,group3
Cell584,group4
Cell585,group3
Cell586,group4
Cell587,group4
Cell588,group4
Cell589,group4
Cell590,group4
Cell591,group4
Cell592,group4
Cell593,group4
Cell594,group4
Cell595,group3
Cell596,group4
Cell597,group4
Cell598,group4
Cell599,group3
Cell600,group3
Cell601,group4
Cell602,group4
Cell603,group4
Cell604,group2
Cell605,group4
Cell606,group4
Cell607,group4
Cell608,group4
Cell609,group4
Cell610,group4
Cell611,group4
Cell612,group4
Cell613,group4
Cell614,group4
Cell615,group4
Cell616,group4
Cell617,group4
Cell618,group4
Cell619,group4
Cell620,group4
Cell621,group4
Cell622,group4
Cell623,group3
Cell624,group4
Cell625,group4
Cell626,group4
Cell627,group3
Cell628,group4
Cell629,group4
Cell630,group4
Cell631,group4
Cell632,group4
Cell633,group4
Cell634,group3
Cell635,group4
Cell636,group4
Cell637,group4
Cell638,group4
Cell639,group4
Cell640,group4
Cell641,group4
Cell642,group4
Cell643,group4
Cell644,group4
Cell645,group3
Cell646,group4
Cell647,group4
Cell648,group4
Cell649,group4
Cell650,group4
Cell651,group4
Cell652,group4
Cell653,group4
Cell654,group4
Cell655,group4
Cell656,group4
Cell657,group4
Cell658,group4
Cell659,group4
Cell660,group3
Cell661,group4
Cell662,group4
Cell663,group4
Cell664,group4
Cell665,group4
Cell666,group4
Cell667,group4
Cell668,group4
Cell669,group4
Cell670,group3
Cell671,group3
Cell672,group3
Cell673,group4
Cell674,group4
Cell675,group4
Cell676,group3
Cell677,group4
Cell678,group4
Cell679,group4
Cell680,group4
Cell681,group4
Cell682,group4
Cell683,group3
Cell684,group3
Cell685,group4
Cell686,group4
Cell687,group4
Cell688,group3
Cell689,group4
Cell690,group4
Cell691,group4
Cell692,group4
Cell693,group4
Cell694,group4
Cell695,group4
Cell696,group4
Cell697,group4
Cell698,group3
Cell699,group4
Cell700,group3
Cell701,group2
Cell702,group4
Cell703,group3
Cell704,group4
Cell705,group3
Cell706,group3
Cell707,group4
Cell708,group4
Cell709,group3
Cell710,group4
Cell711,group4
Cell712,group4
Cell713,group4
Cell714,group4
Cell715,group4
Cell716,group3
Cell717,group4
Cell718,group4
Cell719,group4
Cell720,group4
Cell721,group3
Cell722,group3
Cell723,group3
Cell724,group4
Cell725,group4
Cell726,group3
Cell727,group4
Cell728,group3
Cell729,group4
Cell730,group4
Cell731,group4
Cell732,group4
Cell733,group4
Cell734,group4
Cell735,group4
Cell736,group4
Cell737,group3
Cell738,group4
Cell739,group4
Cell740,group3
Cell741,group4
Cell742,group4
Cell743,group4
Cell744,group4
Cell745,group3
Cell746,group3
Cell747,group4
Cell748,group4
Cell749,group4
Cell750,group3
Cell751,group4
Cell752,group4
Cell753,group1
Cell754,group4
Cell755,group4
Cell756,group4
Cell757,group3
Cell758,group4
Cell759,group2
Cell760,group4
Cell761,group4
Cell762,group4
Cell763,group2
Cell764,group3
Cell765,group4
Cell766,group3
Cell767,group3
Cell768,group4
Cell769,group4
Cell770,group4
Cell771,group3
Cell772,group4
Cell773,group4
Cell774,group4
Cell775,group4
Cell776,group4
Cell777,group3
Cell778,group4
Cell779,group4
Cell780,group2
Cell781,group3
Cell782,group4
Cell783,group4
Cell784,group3
Cell785,group4
Cell786,group4
Cell787,group4
Cell788,group2
Cell789,group4
Cell790,group4
Cell791,group3
Cell792,group4
Cell793,group3
Cell794,group3
Cell795,group3
Cell796,group3
Cell797,group4
Cell798,group3
Cell799,group3
Cell800,group4
Cell801,group4
Cell802,group4
Cell803,group3
Cell804,group4
Cell805,group3
Cell806,group4
Cell807,group4
Cell808,group3
Cell809,group4
Cell810,group4
Cell811,group3
Cell812,group4
Cell813,group3
Cell814,group4
Cell815,group4
Cell816,group4
Cell817,group3
Cell818,group3
Cell819,group4
Cell820,group3
Cell821,group2
Cell822,group3
Cell823,group4
Cell824,group4
Cell825,group4
Cell826,group3
Cell827,group4
Cell828,group4
Cell829,group4
Cell830,group3
Cell831,group4
Cell832,group3
Cell833,group4
Cell834,group4
Cell835,group4
Cell836,group4
Cell837,group4
Cell838,group3
Cell839,group4
Cell840,group4
Cell841,group2
Cell842,group4
Cell843,group4
Cell844,group4
Cell845,group3
Cell846,group3
Cell847,group4
Cell848,group3
Cell849,group3
Cell850,group4
Cell851,group3
Cell852,group4
Cell853,group4
Cell854,group3
Cell855,group4
Cell856,group4
Cell857,group4
Cell858,group4
Cell859,group4
Cell860,group4
Cell861,group3
Cell862,group4
Cell863,group4
Cell864,group3
Cell865,group4
Cell866,group3
Cell867,group3
Cell868,group4
Cell869,group4
Cell870,group4
Cell871,group4
Cell872,group4
Cell873,group4
Cell874,group4
Cell875,group3
Cell876,group4
Cell877,group4
Cell878,group4
Cell879,group3
Cell880,group4
Cell881,group4
Cell882,group4
Cell883,group4
Cell884,group3
Cell885,group2
Cell886,group4
Cell887,group2
Cell888,group3
Cell889,group4
Cell890,group3
Cell891,group4
Cell892,group3
Cell893,group4
Cell894,group4
Cell895,group4
Cell896,group4
Cell897,group4
Cell898,group4
Cell899,group3
Cell900,group3
Cell901,group4
Cell902,group4
Cell903,group4
Cell904,group4
Cell905,group4
Cell906,group4
Cell907,group4
Cell908,group4
Cell909,group3
Cell910,group4
Cell911,group4
Cell912,group4
Cell913,group4
Cell914,group4
Cell915,group4
Cell916,group3
Cell917,group4
Cell918,group4
Cell919,group3
Cell920,group4
Cell921,group4
Cell922,group4
Cell923,group4
Cell924,group4
Cell925,group4
Cell926,group4
Cell927,group4
Cell928,group4
Cell929,group4
Cell930,group4
Cell931,group4
Cell932,group4
Cell933,group4
Cell934,group4
Cell935,group4
Cell936,group4
Cell937,group4
Cell938,group4
Cell939,group4
Cell940,group4
Cell941,group4
Cell942,group4
Cell943,group4
Cell944,group4
Cell945,group1
Cell946,group4
Cell947,group4
Cell948,group4
Cell949,group2
Cell950,group3
Cell951,group3
Cell952,group4
Cell953,group4
Cell954,group3
Cell955,group3
Cell956,group4
Cell957,group4
Cell958,group3
Cell959,group4
Cell960,group3
Cell961,group3
Cell962,group4
Cell963,group3
Cell964,group4
Cell965,group4
Cell966,group4
Cell967,group4
Cell968,group4
Cell969,group4
Cell970,group4
Cell971,group4
Cell972,group4
Cell973,group4
Cell974,group4
Cell975,group4
Cell976,group3
Cell977,group4
Cell978,group3
Cell979,group4
Cell980,group4
Cell981,group2
Cell982,group4
Cell983,group4
Cell984,group4
Cell985,group4
Cell986,group4
Cell987,group4
Cell988,group4
Cell989,group3
Cell990,group3
Cell991,group4
Cell992,group4
Cell993,group2
Cell994,group4
Cell995,group2
Cell996,group4
Cell997,group4
Cell998,group4
Cell999,group4
Cell1000,group2
